Timestamp,VisitorsIN,VisitorsOUT,MenIN,MenOUT,WomenIN,WomenOUT,GroupIN,GroupOUT,Passersby
21/02/2025 07:00,0,0,0,0,0,0,0,0,379
21/02/2025 08:00,8,9,2,2,2,5,7,7,1151
21/02/2025 09:00,52,46,16,8,17,17,50,46,2305
21/02/2025 10:00,72,64,17,15,27,24,61,59,2518
21/02/2025 11:00,54,68,19,14,19,25,48,61,3543
21/02/2025 12:00,59,62,13,16,25,25,55,60,4228
21/02/2025 13:00,135,132,21,18,67,75,115,118,7040
21/02/2025 14:00,158,151,31,30,67,70,139,137,6726
21/02/2025 15:00,78,97,14,17,30,53,72,88,7035
21/02/2025 16:00,65,68,5,7,28,38,57,63,7644
21/02/2025 17:00,77,89,12,11,44,51,63,74,8560
21/02/2025 18:00,55,63,7,7,24,29,46,57,9199
21/02/2025 19:00,45,57,8,9,19,25,42,55,8206
21/02/2025 20:00,23,40,2,4,9,22,21,34,5212
21/02/2025 21:00,2,5,0,0,0,3,2,5,2840
21/02/2025 22:00,0,0,0,0,0,0,0,0,2001
21/02/2025 23:00,0,0,0,0,0,0,0,0,2061
22/02/2025 00:00,0,0,0,0,0,0,0,0,1445
22/02/2025 01:00,0,0,0,0,0,0,0,0,692
22/02/2025 02:00,0,0,0,0,0,0,0,0,330
22/02/2025 03:00,0,0,0,0,0,0,0,0,219
22/02/2025 04:00,0,0,0,0,0,0,0,0,152
22/02/2025 05:00,0,0,0,0,0,0,0,0,91
22/02/2025 06:00,0,0,0,0,0,0,0,0,241
22/02/2025 07:00,0,0,0,0,0,0,0,0,259
22/02/2025 08:00,1,1,0,0,0,0,1,1,450
22/02/2025 09:00,17,14,1,0,10,8,16,13,772
22/02/2025 10:00,62,72,11,10,23,25,54,64,1927
22/02/2025 11:00,61,65,12,9,24,26,54,61,3432
22/02/2025 12:00,79,85,15,14,36,42,62,71,4954
22/02/2025 13:00,131,109,22,23,60,47,105,90,6530
22/02/2025 14:00,125,151,19,21,62,76,106,118,8531
22/02/2025 15:00,105,129,18,16,42,65,85,108,9003
22/02/2025 16:00,123,142,18,22,50,57,102,115,9924
22/02/2025 17:00,95,104,14,16,47,48,71,85,8034
22/02/2025 18:00,85,109,11,13,40,58,73,94,8179
22/02/2025 19:00,44,74,6,7,20,37,41,62,8280
22/02/2025 20:00,37,52,4,7,12,21,35,46,4915
22/02/2025 21:00,0,1,0,0,0,0,0,1,3047
22/02/2025 22:00,0,0,0,0,0,0,0,0,1673
22/02/2025 23:00,0,0,0,0,0,0,0,0,1371
23/02/2025 00:00,0,0,0,0,0,0,0,0,1233
23/02/2025 01:00,0,0,0,0,0,0,0,0,648
23/02/2025 02:00,0,0,0,0,0,0,0,0,318
23/02/2025 03:00,0,0,0,0,0,0,0,0,124
23/02/2025 04:00,0,0,0,0,0,0,0,0,66
23/02/2025 05:00,0,0,0,0,0,0,0,0,89
23/02/2025 06:00,0,0,0,0,0,0,0,0,119
23/02/2025 07:00,0,0,0,0,0,0,0,0,171
23/02/2025 08:00,0,0,0,0,0,0,0,0,297
23/02/2025 09:00,0,0,0,0,0,0,0,0,316
23/02/2025 10:00,31,14,10,6,8,3,25,12,997
23/02/2025 11:00,42,46,10,13,8,12,39,42,1184
23/02/2025 12:00,20,28,9,8,5,3,20,25,1628
23/02/2025 13:00,40,39,12,9,11,14,33,34,1948
23/02/2025 14:00,44,47,13,10,18,23,40,38,2245
23/02/2025 15:00,47,45,13,7,19,20,37,40,2650
23/02/2025 16:00,35,37,9,8,15,21,32,32,2817
23/02/2025 17:00,16,30,4,4,7,16,14,27,2710
23/02/2025 18:00,0,0,0,0,0,0,0,0,2401
23/02/2025 19:00,0,0,0,0,0,0,0,0,2618
23/02/2025 20:00,0,0,0,0,0,0,0,0,1865
23/02/2025 21:00,0,0,0,0,0,0,0,0,1498
23/02/2025 22:00,0,0,0,0,0,0,0,0,1032
23/02/2025 23:00,0,0,0,0,0,0,0,0,786
24/02/2025 00:00,0,0,0,0,0,0,0,0,617
24/02/2025 01:00,0,0,0,0,0,0,0,0,177
24/02/2025 02:00,0,0,0,0,0,0,0,0,71
24/02/2025 03:00,0,0,0,0,0,0,0,0,12
24/02/2025 04:00,0,0,0,0,0,0,0,0,20
24/02/2025 05:00,0,0,0,0,0,0,0,0,15
24/02/2025 06:00,0,0,0,0,0,0,0,0,123
24/02/2025 07:00,0,0,0,0,0,0,0,0,413
24/02/2025 08:00,13,13,4,3,4,4,13,12,873
24/02/2025 09:00,35,36,4,7,18,15,35,35,1526
24/02/2025 10:00,69,52,12,7,36,24,67,52,2255
24/02/2025 11:00,64,74,16,14,23,30,59,66,2859
24/02/2025 12:00,70,68,10,10,26,25,62,59,3641
24/02/2025 13:00,137,130,20,23,52,64,121,116,6107
24/02/2025 14:00,120,160,17,19,43,68,110,146,5469
24/02/2025 15:00,72,92,5,9,22,45,69,76,4590
24/02/2025 16:00,62,64,8,7,29,30,51,56,5370
24/02/2025 17:00,66,84,9,12,26,38,59,71,6511
24/02/2025 18:00,55,69,6,10,21,33,47,59,6878
24/02/2025 19:00,52,60,6,10,20,26,45,54,6943
24/02/2025 20:00,15,40,3,6,4,15,12,32,3762
24/02/2025 21:00,1,4,0,2,0,0,1,4,1948
24/02/2025 22:00,0,0,0,0,0,0,0,0,1142
24/02/2025 23:00,0,0,0,0,0,0,0,0,836
25/02/2025 00:00,0,0,0,0,0,0,0,0,473
25/02/2025 01:00,0,0,0,0,0,0,0,0,154
25/02/2025 02:00,0,0,0,0,0,0,0,0,30
25/02/2025 03:00,0,0,0,0,0,0,0,0,13
25/02/2025 04:00,0,0,0,0,0,0,0,0,36
25/02/2025 05:00,0,0,0,0,0,0,0,0,31
25/02/2025 06:00,0,0,0,0,0,0,0,0,189
25/02/2025 07:00,0,0,0,0,0,0,0,0,521
25/02/2025 08:00,15,10,8,4,2,4,15,10,1007
25/02/2025 09:00,53,54,8,7,21,22,51,51,1680
25/02/2025 10:00,62,58,23,16,16,14,58,55,2310
25/02/2025 11:00,68,69,14,9,27,27,59,66,3156
25/02/2025 12:00,87,81,18,13,32,41,77,67,4110
25/02/2025 13:00,161,157,38,31,64,71,132,136,6275
25/02/2025 14:00,119,158,21,28,52,87,106,138,6261
25/02/2025 15:00,93,94,21,19,41,47,81,84,5838
25/02/2025 16:00,85,90,20,14,41,48,67,70,6934
25/02/2025 17:00,79,79,13,10,32,44,65,72,7348
25/02/2025 18:00,66,103,14,19,30,44,56,86,8153
25/02/2025 19:00,69,84,5,9,28,44,59,73,8108
25/02/2025 20:00,23,42,3,4,6,16,23,37,4516
25/02/2025 21:00,1,2,0,0,0,1,1,3,1653
25/02/2025 22:00,0,0,0,0,0,0,0,0,660
25/02/2025 23:00,0,0,0,0,0,0,0,0,592
26/02/2025 00:00,0,0,0,0,0,0,0,0,341
26/02/2025 01:00,0,0,0,0,0,0,0,0,40
26/02/2025 02:00,0,0,0,0,0,0,0,0,51
26/02/2025 03:00,0,0,0,0,0,0,0,0,31
26/02/2025 04:00,0,0,0,0,0,0,0,0,34
26/02/2025 05:00,0,0,0,0,0,0,0,0,28
26/02/2025 06:00,0,0,0,0,0,0,0,0,140
26/02/2025 07:00,0,0,0,0,0,0,0,0,328
26/02/2025 08:00,26,22,9,13,5,1,24,20,1178
26/02/2025 09:00,50,47,14,5,22,25,46,43,1682
26/02/2025 10:00,75,75,18,22,30,29,67,72,2458
26/02/2025 11:00,67,67,18,14,18,25,63,56,2918
26/02/2025 12:00,75,76,13,9,35,35,68,63,4066
26/02/2025 13:00,148,124,27,23,67,64,131,107,6624
26/02/2025 14:00,132,150,26,25,52,75,111,126,6650
26/02/2025 15:00,79,83,14,13,30,38,70,74,6590
26/02/2025 16:00,72,87,12,11,33,48,63,74,7292
26/02/2025 17:00,86,102,9,14,36,38,72,90,7716
26/02/2025 18:00,55,83,11,8,19,45,47,69,7800
26/02/2025 19:00,38,67,4,9,16,27,34,56,6578
26/02/2025 20:00,10,36,1,5,4,14,9,30,3156
26/02/2025 21:00,1,4,0,1,0,2,1,4,1620
26/02/2025 22:00,0,0,0,0,0,0,0,0,1132
26/02/2025 23:00,0,0,0,0,0,0,0,0,667
27/02/2025 00:00,0,0,0,0,0,0,0,0,639
27/02/2025 01:00,0,0,0,0,0,0,0,0,158
27/02/2025 02:00,0,0,0,0,0,0,0,0,88
27/02/2025 03:00,0,0,0,0,0,0,0,0,33
27/02/2025 04:00,0,0,0,0,0,0,0,0,30
27/02/2025 05:00,0,0,0,0,0,0,0,0,28
27/02/2025 06:00,0,0,0,0,0,0,0,0,187
27/02/2025 07:00,0,0,0,0,0,0,0,0,363
27/02/2025 08:00,12,11,3,3,4,5,12,11,1042
27/02/2025 09:00,49,36,11,7,23,17,47,35,1729
27/02/2025 10:00,68,80,13,16,20,30,63,74,2747
27/02/2025 11:00,42,38,10,8,13,10,41,37,2608
27/02/2025 12:00,49,48,11,10,22,18,43,42,2823
27/02/2025 13:00,136,122,24,23,61,57,117,104,6194
27/02/2025 14:00,138,177,16,21,65,92,121,154,6480
27/02/2025 15:00,64,88,8,10,28,45,57,73,5309
27/02/2025 16:00,66,61,13,12,30,27,51,52,5754
27/02/2025 17:00,71,85,13,16,32,39,59,73,6995
27/02/2025 18:00,42,74,3,6,12,37,39,64,7172
27/02/2025 19:00,49,55,2,4,10,20,45,45,6386
27/02/2025 20:00,23,45,4,6,4,17,18,39,3147
27/02/2025 21:00,3,11,0,0,0,4,2,9,2181
27/02/2025 22:00,0,0,0,0,0,0,0,0,1283
27/02/2025 23:00,0,0,0,0,0,0,0,0,1014
28/02/2025 00:00,0,0,0,0,0,0,0,0,674
28/02/2025 01:00,0,0,0,0,0,0,0,0,217
28/02/2025 02:00,0,0,0,0,0,0,0,0,82
28/02/2025 03:00,0,0,0,0,0,0,0,0,30
28/02/2025 04:00,0,0,0,0,0,0,0,0,2
28/02/2025 05:00,0,0,0,0,0,0,0,0,14
28/02/2025 06:00,0,0,0,0,0,0,0,0,147
28/02/2025 07:00,0,0,0,0,0,0,0,0,327
28/02/2025 08:00,15,13,3,2,7,9,14,13,949
28/02/2025 09:00,52,44,10,6,27,18,49,42,1465
28/02/2025 10:00,71,62,19,16,27,24,67,59,2276
28/02/2025 11:00,86,92,25,24,26,26,74,84,3000
28/02/2025 12:00,46,68,9,14,21,30,38,57,4505
28/02/2025 13:00,135,115,30,24,48,50,116,106,6386
28/02/2025 14:00,104,127,10,11,41,60,91,112,6315
28/02/2025 15:00,118,113,20,9,47,56,97,98,6125
28/02/2025 16:00,88,91,9,4,44,50,70,78,8053
28/02/2025 17:00,79,125,9,12,46,68,68,106,8962
28/02/2025 18:00,59,64,9,9,31,30,53,61,8741
28/02/2025 19:00,67,77,7,8,29,41,62,69,9319
28/02/2025 20:00,19,50,5,7,7,20,19,43,5695
28/02/2025 21:00,6,10,1,2,2,4,6,10,3214
28/02/2025 22:00,0,0,0,0,0,0,0,0,2326
28/02/2025 23:00,0,0,0,0,0,0,0,0,1413
01/03/2025 00:00,0,0,0,0,0,0,0,0,1251
01/03/2025 01:00,0,0,0,0,0,0,0,0,497
01/03/2025 02:00,0,0,0,0,0,0,0,0,224
01/03/2025 03:00,0,0,0,0,0,0,0,0,98
01/03/2025 04:00,0,0,0,0,0,0,0,0,78
01/03/2025 05:00,0,0,0,0,0,0,0,0,67
01/03/2025 06:00,0,0,0,0,0,0,0,0,167
01/03/2025 07:00,0,0,0,0,0,0,0,0,238
01/03/2025 08:00,1,1,0,0,0,0,1,1,297
01/03/2025 09:00,16,6,5,1,7,3,16,6,787
01/03/2025 10:00,45,46,11,8,12,25,44,42,1437
01/03/2025 11:00,44,63,7,12,15,25,40,54,2900
01/03/2025 12:00,64,55,13,8,33,28,57,50,4812
01/03/2025 13:00,112,100,19,8,47,55,87,76,6307
01/03/2025 14:00,128,133,16,13,63,69,98,107,7411
01/03/2025 15:00,121,119,24,20,51,54,95,101,7773
01/03/2025 16:00,118,131,15,16,49,69,95,103,9425
01/03/2025 17:00,99,122,17,21,39,52,89,104,9965
01/03/2025 18:00,49,74,4,8,21,38,43,61,8609
01/03/2025 19:00,68,73,10,14,29,25,55,62,8245
01/03/2025 20:00,28,56,2,4,9,22,26,50,4600
01/03/2025 21:00,3,3,0,1,0,0,3,3,2901
01/03/2025 22:00,0,0,0,0,0,0,0,0,2073
01/03/2025 23:00,0,0,0,0,0,0,0,0,1408
02/03/2025 00:00,0,0,0,0,0,0,0,0,1222
02/03/2025 01:00,0,0,0,0,0,0,0,0,539
02/03/2025 02:00,0,0,0,0,0,0,0,0,172
02/03/2025 03:00,0,0,0,0,0,0,0,0,84
02/03/2025 04:00,0,0,0,0,0,0,0,0,84
02/03/2025 05:00,0,0,0,0,0,0,0,0,62
02/03/2025 06:00,0,0,0,0,0,0,0,0,180
02/03/2025 07:00,0,0,0,0,0,0,0,0,166
02/03/2025 08:00,0,0,0,0,0,0,0,0,224
02/03/2025 09:00,0,0,0,0,0,0,0,0,443
02/03/2025 10:00,14,11,4,3,4,4,13,11,582
02/03/2025 11:00,33,29,9,7,10,8,31,26,1176
02/03/2025 12:00,22,25,4,7,6,7,18,20,1420
02/03/2025 13:00,46,38,10,10,14,14,39,37,2243
02/03/2025 14:00,44,60,13,12,14,24,39,55,2389
02/03/2025 15:00,23,33,6,3,7,21,21,27,2352
02/03/2025 16:00,59,47,13,8,26,24,54,41,2992
02/03/2025 17:00,37,51,3,6,22,31,29,41,3599
02/03/2025 18:00,0,0,0,0,0,0,0,0,2678
02/03/2025 19:00,0,0,0,0,0,0,0,0,2254
02/03/2025 20:00,0,0,0,0,0,0,0,0,1797
02/03/2025 21:00,0,0,0,0,0,0,0,0,1501
02/03/2025 22:00,0,0,0,0,0,0,0,0,764
02/03/2025 23:00,0,0,0,0,0,0,0,0,718
03/03/2025 00:00,0,0,0,0,0,0,0,0,620
03/03/2025 01:00,0,0,0,0,0,0,0,0,172
03/03/2025 02:00,0,0,0,0,0,0,0,0,54
03/03/2025 03:00,0,0,0,0,0,0,0,0,65
03/03/2025 04:00,0,0,0,0,0,0,0,0,47
03/03/2025 05:00,0,0,0,0,0,0,0,0,18
03/03/2025 06:00,0,0,0,0,0,0,0,0,175
03/03/2025 07:00,0,0,0,0,0,0,0,0,632
03/03/2025 08:00,18,20,5,8,4,5,16,20,825
03/03/2025 09:00,39,31,8,5,12,8,37,30,1373
03/03/2025 10:00,73,61,6,9,33,27,65,55,2240
03/03/2025 11:00,50,63,14,13,12,19,47,56,3043
03/03/2025 12:00,63,58,14,10,29,24,56,53,4176
03/03/2025 13:00,171,159,32,19,87,85,139,126,6795
03/03/2025 14:00,130,155,23,26,71,85,118,138,7317
03/03/2025 15:00,68,66,10,7,25,35,58,57,5894
03/03/2025 16:00,80,90,7,11,41,45,72,73,7361
03/03/2025 17:00,76,76,7,7,39,43,61,60,7885
03/03/2025 18:00,58,86,8,11,25,41,52,68,8081
03/03/2025 19:00,58,77,16,12,19,36,50,64,6947
03/03/2025 20:00,23,35,0,4,8,12,17,29,4393
03/03/2025 21:00,1,2,0,0,0,0,1,2,2116
03/03/2025 22:00,0,0,0,0,0,0,0,0,1424
03/03/2025 23:00,0,0,0,0,0,0,0,0,1129
04/03/2025 00:00,0,0,0,0,0,0,0,0,652
04/03/2025 01:00,0,0,0,0,0,0,0,0,199
04/03/2025 02:00,0,0,0,0,0,0,0,0,128
04/03/2025 03:00,0,0,0,0,0,0,0,0,57
04/03/2025 04:00,0,0,0,0,0,0,0,0,53
04/03/2025 05:00,0,0,0,0,0,0,0,0,14
04/03/2025 06:00,0,0,0,0,0,0,0,0,196
04/03/2025 07:00,1,0,0,0,0,0,1,0,483
04/03/2025 08:00,11,11,1,3,4,5,10,11,937
04/03/2025 09:00,48,37,7,4,25,19,45,32,1925
04/03/2025 10:00,74,70,18,13,27,28,68,66,2525
04/03/2025 11:00,54,59,9,12,20,19,50,54,2850
04/03/2025 12:00,60,54,8,9,30,25,53,46,3618
04/03/2025 13:00,168,151,28,21,79,80,153,135,6519
04/03/2025 14:00,136,161,24,32,60,92,116,138,7124
04/03/2025 15:00,69,78,16,14,29,39,64,72,5753
04/03/2025 16:00,73,79,11,18,29,42,61,65,6611
04/03/2025 17:00,89,95,6,4,49,63,77,76,8985
04/03/2025 18:00,71,89,13,14,30,54,66,80,8714
04/03/2025 19:00,78,88,12,17,37,37,67,76,8094
04/03/2025 20:00,31,55,1,5,11,20,28,48,4443
04/03/2025 21:00,4,6,0,2,2,2,4,6,2423
04/03/2025 22:00,0,0,0,0,0,0,0,0,1390
04/03/2025 23:00,0,0,0,0,0,0,0,0,1020
05/03/2025 00:00,0,0,0,0,0,0,0,0,779
05/03/2025 01:00,0,0,0,0,0,0,0,0,306
05/03/2025 02:00,0,0,0,0,0,0,0,0,144
05/03/2025 03:00,0,0,0,0,0,0,0,0,31
05/03/2025 04:00,0,0,0,0,0,0,0,0,40
05/03/2025 05:00,0,0,0,0,0,0,0,0,21
05/03/2025 06:00,0,0,0,0,0,0,0,0,182
05/03/2025 07:00,3,5,0,0,0,0,3,5,436
05/03/2025 08:00,15,16,8,5,5,4,15,16,877
05/03/2025 09:00,55,41,16,8,15,13,53,38,1724
05/03/2025 10:00,55,53,7,4,28,27,53,50,2373
05/03/2025 11:00,49,57,9,9,22,27,43,52,2753
05/03/2025 12:00,64,59,12,8,30,32,57,54,3941
05/03/2025 13:00,130,133,20,16,63,73,111,113,6817
05/03/2025 14:00,114,126,23,22,48,63,96,101,6926
05/03/2025 15:00,69,73,10,8,30,41,67,65,5762
05/03/2025 16:00,89,98,15,15,46,54,74,81,8093
05/03/2025 17:00,55,60,11,8,22,30,46,51,8481
05/03/2025 18:00,67,90,12,13,27,49,60,74,9236
05/03/2025 19:00,62,75,13,17,24,29,56,65,7984
05/03/2025 20:00,26,55,2,9,14,28,23,50,4889
05/03/2025 21:00,1,1,0,1,0,0,1,1,2507
05/03/2025 22:00,0,0,0,0,0,0,0,0,1895
05/03/2025 23:00,0,0,0,0,0,0,0,0,1337
06/03/2025 00:00,0,0,0,0,0,0,0,0,1030
06/03/2025 01:00,0,0,0,0,0,0,0,0,281
06/03/2025 02:00,0,0,0,0,0,0,0,0,109
06/03/2025 03:00,0,0,0,0,0,0,0,0,62
06/03/2025 04:00,0,0,0,0,0,0,0,0,28
06/03/2025 05:00,0,0,0,0,0,0,0,0,33
06/03/2025 06:00,0,0,0,0,0,0,0,0,236
06/03/2025 07:00,0,0,0,0,0,0,0,0,320
06/03/2025 08:00,14,11,4,2,5,5,13,11,921
06/03/2025 09:00,51,51,11,10,20,19,48,49,1680
06/03/2025 10:00,68,52,15,13,23,23,62,48,2337
06/03/2025 11:00,50,55,10,11,20,22,49,51,2920
06/03/2025 12:00,54,60,9,10,28,30,45,53,4196
06/03/2025 13:00,152,139,27,24,85,89,131,119,7222
06/03/2025 14:00,135,139,23,25,66,71,114,125,7249
06/03/2025 15:00,79,87,13,17,36,44,75,74,6376
06/03/2025 16:00,101,86,13,12,59,52,81,73,8394
06/03/2025 17:00,73,90,6,8,44,56,61,72,8741
06/03/2025 18:00,49,76,9,14,23,45,43,66,9735
06/03/2025 19:00,76,83,12,16,35,40,64,74,7721
06/03/2025 20:00,23,43,1,6,10,15,20,36,4644
06/03/2025 21:00,3,4,0,0,2,1,3,4,2830
06/03/2025 22:00,0,0,0,0,0,0,0,0,1994
06/03/2025 23:00,0,0,0,0,0,0,0,0,1440
07/03/2025 00:00,0,0,0,0,0,0,0,0,1163
07/03/2025 01:00,0,0,0,0,0,0,0,0,452
07/03/2025 02:00,0,0,0,0,0,0,0,0,114
07/03/2025 03:00,0,0,0,0,0,0,0,0,67
07/03/2025 04:00,0,0,0,0,0,0,0,0,58
07/03/2025 05:00,0,0,0,0,0,0,0,0,71
07/03/2025 06:00,0,0,0,0,0,0,0,0,159
07/03/2025 07:00,1,0,1,0,0,0,1,0,371
07/03/2025 08:00,12,5,3,1,6,3,12,5,827
07/03/2025 09:00,40,40,7,5,18,17,38,37,1496
07/03/2025 10:00,74,68,16,14,33,35,65,60,2352
07/03/2025 11:00,60,68,13,10,26,28,53,59,3020
07/03/2025 12:00,65,68,14,13,24,35,56,65,4508
07/03/2025 13:00,117,114,22,25,53,60,106,102,6575
07/03/2025 14:00,117,110,15,16,67,71,101,104,6219
07/03/2025 15:00,58,62,12,15,23,36,53,53,6961
07/03/2025 16:00,91,92,15,12,45,58,78,80,8828
07/03/2025 17:00,72,90,9,18,35,42,58,73,9303
07/03/2025 18:00,67,76,9,10,34,45,52,66,9700
07/03/2025 19:00,58,69,6,10,32,38,47,57,8312
07/03/2025 20:00,28,49,4,8,9,23,24,37,5317
07/03/2025 21:00,3,4,0,1,1,0,2,3,3124
07/03/2025 22:00,0,0,0,0,0,0,0,0,2096
07/03/2025 23:00,0,0,0,0,0,0,0,0,1610
08/03/2025 00:00,0,0,0,0,0,0,0,0,1314
08/03/2025 01:00,0,0,0,0,0,0,0,0,614
08/03/2025 02:00,0,0,0,0,0,0,0,0,250
08/03/2025 03:00,0,0,0,0,0,0,0,0,120
08/03/2025 04:00,0,0,0,0,0,0,0,0,122
08/03/2025 05:00,0,0,0,0,0,0,0,0,68
08/03/2025 06:00,0,0,0,0,0,0,0,0,219
08/03/2025 07:00,0,0,0,0,0,0,0,0,237
08/03/2025 08:00,0,1,0,0,0,1,0,1,342
08/03/2025 09:00,14,9,3,1,4,1,14,9,962
08/03/2025 10:00,64,58,16,11,25,25,57,53,2412
08/03/2025 11:00,71,68,16,12,32,30,63,61,4658
08/03/2025 12:00,52,67,8,17,26,29,45,54,6091
08/03/2025 13:00,120,105,19,16,61,66,100,93,7839
08/03/2025 14:00,112,115,23,18,63,67,91,93,8657
08/03/2025 15:00,86,111,17,18,42,64,75,85,10216
08/03/2025 16:00,133,121,16,17,63,71,105,100,12497
08/03/2025 17:00,107,130,18,20,58,70,86,104,11728
08/03/2025 18:00,106,110,15,20,56,59,88,86,11657
08/03/2025 19:00,72,97,9,16,32,51,65,80,8736
08/03/2025 20:00,39,60,3,4,18,32,36,50,6618
08/03/2025 21:00,6,9,1,1,1,2,6,9,3592
08/03/2025 22:00,0,0,0,0,0,0,0,0,2070
08/03/2025 23:00,0,0,0,0,0,0,0,0,1480
09/03/2025 00:00,0,0,0,0,0,0,0,0,1767
09/03/2025 01:00,0,0,0,0,0,0,0,0,659
09/03/2025 02:00,0,0,0,0,0,0,0,0,315
09/03/2025 03:00,0,0,0,0,0,0,0,0,151
09/03/2025 04:00,0,0,0,0,0,0,0,0,94
09/03/2025 05:00,0,0,0,0,0,0,0,0,61
09/03/2025 06:00,0,0,0,0,0,0,0,0,78
09/03/2025 07:00,0,0,0,0,0,0,0,0,213
09/03/2025 08:00,0,0,0,0,0,0,0,0,170
09/03/2025 09:00,0,0,0,0,0,0,0,0,379
09/03/2025 10:00,27,22,1,3,10,10,24,19,808
09/03/2025 11:00,23,30,8,6,6,7,22,27,1029
09/03/2025 12:00,29,28,11,10,9,7,24,26,1590
09/03/2025 13:00,43,32,15,10,16,14,35,27,1844
09/03/2025 14:00,28,33,10,10,9,13,26,30,1948
09/03/2025 15:00,40,48,10,12,16,26,36,41,2341
09/03/2025 16:00,34,29,8,7,10,11,27,23,2394
09/03/2025 17:00,22,27,3,2,12,14,19,24,2486
09/03/2025 18:00,0,0,0,0,0,0,0,0,2442
09/03/2025 19:00,0,0,0,0,0,0,0,0,2489
09/03/2025 20:00,0,0,0,0,0,0,0,0,1794
09/03/2025 21:00,0,0,0,0,0,0,0,0,1441
09/03/2025 22:00,0,0,0,0,0,0,0,0,1001
09/03/2025 23:00,0,0,0,0,0,0,0,0,737
10/03/2025 00:00,0,0,0,0,0,0,0,0,626
10/03/2025 01:00,0,0,0,0,0,0,0,0,210
10/03/2025 02:00,0,0,0,0,0,0,0,0,78
10/03/2025 03:00,0,0,0,0,0,0,0,0,48
10/03/2025 04:00,0,0,0,0,0,0,0,0,58
10/03/2025 05:00,0,0,0,0,0,0,0,0,16
10/03/2025 06:00,0,0,0,0,0,0,0,0,181
10/03/2025 07:00,0,0,0,0,0,0,0,0,305
10/03/2025 08:00,17,10,4,3,6,4,17,10,1133
10/03/2025 09:00,67,56,11,9,22,30,61,50,2464
10/03/2025 10:00,52,50,16,14,21,20,48,48,2627
10/03/2025 11:00,47,46,10,12,22,22,38,38,2859
10/03/2025 12:00,60,63,11,14,33,33,55,54,3873
10/03/2025 13:00,150,141,25,26,73,81,137,121,6677
10/03/2025 14:00,136,153,28,31,56,77,120,136,6285
10/03/2025 15:00,65,70,9,11,38,46,60,58,5423
10/03/2025 16:00,47,54,9,5,21,27,44,51,5692
10/03/2025 17:00,42,65,4,8,25,39,38,56,7205
10/03/2025 18:00,43,50,8,10,19,24,38,45,6893
10/03/2025 19:00,47,58,3,8,25,32,43,51,6073
10/03/2025 20:00,26,34,1,5,14,12,22,32,6061
10/03/2025 21:00,2,9,1,1,0,1,2,9,1925
10/03/2025 22:00,0,0,0,0,0,0,0,0,1286
10/03/2025 23:00,0,0,0,0,0,0,0,0,1018
11/03/2025 00:00,0,0,0,0,0,0,0,0,809
11/03/2025 01:00,0,0,0,0,0,0,0,0,296
11/03/2025 02:00,0,0,0,0,0,0,0,0,74
11/03/2025 03:00,0,0,0,0,0,0,0,0,84
11/03/2025 04:00,0,0,0,0,0,0,0,0,33
11/03/2025 05:00,0,0,0,0,0,0,0,0,23
11/03/2025 06:00,0,0,0,0,0,0,0,0,217
11/03/2025 07:00,0,0,0,0,0,0,0,0,621
11/03/2025 08:00,14,13,6,4,3,4,13,13,1344
11/03/2025 09:00,72,58,15,3,34,32,67,55,2220
11/03/2025 10:00,58,64,10,9,31,25,51,58,2491
11/03/2025 11:00,55,53,7,9,18,20,49,49,2821
11/03/2025 12:00,46,49,11,10,16,21,44,47,3392
11/03/2025 13:00,177,145,34,29,92,72,152,125,7064
11/03/2025 14:00,154,195,34,35,65,105,131,160,6629
11/03/2025 15:00,56,68,12,13,25,33,49,60,4744
11/03/2025 16:00,60,67,8,15,19,29,57,62,5598
11/03/2025 17:00,52,51,8,6,26,30,45,48,6017
11/03/2025 18:00,54,70,6,11,25,36,48,63,7207
11/03/2025 19:00,58,75,6,11,27,33,54,64,6077
11/03/2025 20:00,15,30,1,5,5,14,15,28,3494
11/03/2025 21:00,2,3,2,1,0,0,2,3,1942
11/03/2025 22:00,1,1,0,0,1,1,1,1,1407
11/03/2025 23:00,0,0,0,0,0,0,0,0,1028
12/03/2025 00:00,0,0,0,0,0,0,0,0,687
12/03/2025 01:00,0,0,0,0,0,0,0,0,194
12/03/2025 02:00,0,0,0,0,0,0,0,0,87
12/03/2025 03:00,0,0,0,0,0,0,0,0,49
12/03/2025 04:00,0,0,0,0,0,0,0,0,18
12/03/2025 05:00,0,0,0,0,0,0,0,0,11
12/03/2025 06:00,0,0,0,0,0,0,0,0,130
12/03/2025 07:00,0,0,0,0,0,0,0,0,348
12/03/2025 08:00,14,11,3,2,4,6,14,11,1096
12/03/2025 09:00,57,45,12,7,24,18,56,42,2309
12/03/2025 10:00,77,68,15,7,33,33,73,65,3068
12/03/2025 11:00,45,55,11,9,19,23,41,51,2533
12/03/2025 12:00,62,54,7,6,26,24,56,49,3986
12/03/2025 13:00,154,161,33,39,62,79,130,143,7584
12/03/2025 14:00,133,154,23,28,53,63,114,129,6308
12/03/2025 15:00,67,71,8,14,27,32,62,65,5054
12/03/2025 16:00,72,73,9,7,34,39,64,60,5381
12/03/2025 17:00,54,66,7,10,26,34,51,61,5809
12/03/2025 18:00,46,57,4,7,24,21,43,54,6250
12/03/2025 19:00,40,86,4,10,20,46,35,70,7039
12/03/2025 20:00,26,41,1,3,14,22,23,36,3859
